status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1021581417961885_1145112402275452,"【1225】卡提諾狂新聞 #045
※ 請大家都安裝高清行車紀錄器
※ 巴洛克式華麗白眼
※ 元首初次來狂新聞客串啦
※ 遊戲BOY 馬殺她術!!!!!
※ 看看廣告你我都幸福

按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞1～45全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
#卡提諾狂新聞 #94狂",【1225】卡提諾狂新聞 #045,video,https://www.facebook.com/1021581417961885/posts/1145112402275452,2016-12-25 19:21:39,55843,2953,10446,46161,550,120,8979,16,17
1021581417961885_1145019315618094,"今天一定會更新，幾點我也不知道
加入狂新聞的賴，更新會即時通知",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1145019315618094,2016-12-25 16:41:54,6685,428,14,5130,15,64,552,31,893
1021581417961885_1144412935678732,聖誕快樂！,聖誕快樂！,video,https://www.facebook.com/1021581417961885/posts/1144412935678732,2016-12-25 01:18:15,23156,1115,1442,19117,83,67,2528,1044,317
1021581417961885_1144369935683032,"保外就醫效果好
下聯怎麼接 #狂阿編",陳幸妤診所開幕 陳水扁致詞感謝馬英九｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1144369935683032,2016-12-25 00:24:41,0,0,0,0,0,0,0,0,0
1021581417961885_1143926919060667,"平安夜一個人渡過心裡好難受
療傷一天狂新聞延至週日更新",,status,https://www.facebook.com/1021581417961885/posts/1143926919060667,2016-12-24 11:58:00,21181,796,37,16556,47,139,2125,176,2138
1021581417961885_1143289139124445,"做愛心必須分享，我先買一組樂高

從分享貼文裡抽一個送！

~",搞什麼玩,video,https://www.facebook.com/1021581417961885/posts/1143289139124445,2016-12-23 18:12:20,1363,79,0,1261,9,17,75,0,1
1021581417961885_1143218009131558,"張開雙手變成翅膀守護你~

#標籤人的時候到了
#單身狗",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1143218009131558,2016-12-23 15:39:23,17746,734,331,15444,44,56,1528,636,38
1021581417961885_1143104665809559,,藍勾勾 IN THE HOUSE!!,link,https://www.facebook.com/1021581417961885/posts/1143104665809559,2016-12-23 11:42:00,15607,293,10,14346,74,79,799,6,303
1021581417961885_1142500865869939,白車駕駛想上車 #狂阿編,無敵大迴旋又見傳人｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1142500865869939,2016-12-22 18:19:01,0,0,0,0,0,0,0,0,0
1021581417961885_1140612699392089,"70年代經典舞步再現！ #狂阿編
#SaturdayNightFever

投稿提名狂新聞 https://goo.gl/FhDHxQ",差點又要起飛了｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1140612699392089,2016-12-20 18:06:01,0,0,0,0,0,0,0,0,0
1021581417961885_1140408339412525,惡搞圖蓋樓啦！最有創意的我會送禮物！,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1140408339412525,2016-12-20 11:59:57,9120,525,123,7960,13,44,1099,1,3
1021581417961885_1139696479483711,陰謀論,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1139696479483711,2016-12-19 18:13:46,23273,273,437,18307,102,77,4779,5,3
1021581417961885_1139682056151820,"這絕對是... #狂阿編
#銅鋰鋅",護國神板發威啦！！！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1139682056151820,2016-12-19 17:43:54,11041,442,394,8567,55,261,2129,11,18
1021581417961885_1138857416234284,"【1218】卡提諾狂新聞 #044
※ 史上最久片長
※ 好多行車紀錄器
※ 內有很多髒話請酌量觀看
※ 廣告費等於律師費
※ 誠徵律師
※ 感覺這一集一定會被吉
※ 超絕極限冷酷煞車！
按讚加入卡提諾狂新聞粉絲團 ！搶先收到第一手狂訊
https://www.facebook.com/crazyck101/ 
卡提諾狂新聞網站 https://goo.gl/VXz5v2
卡提諾狂新聞1～44全集 https://goo.gl/2PEChU
卡提諾狂新聞Youtube https://goo.gl/2edkKf
#卡提諾狂新聞 #94狂",【1218】卡提諾狂新聞 #044,video,https://www.facebook.com/1021581417961885/posts/1138857416234284,2016-12-18 20:10:49,69574,5555,14210,58022,646,241,10595,14,56
1021581417961885_1138821449571214,8點7分更新，請勿再來信，拜託...,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1138821449571214,2016-12-18 19:08:45,13859,575,56,11529,35,63,1317,21,894
1021581417961885_1138754526244573,"不要急不要慌，想想明天就要上班了
先好好吃頓飯，吃完狂新聞就更新了",Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1138754526244573,2016-12-18 16:49:13,13815,678,35,10870,25,82,922,106,1810
1021581417961885_1138257859627573,要你命三千 最新大腕！無敵三寶飯！ #狂阿編,無敵大迴旋！｜卡提諾狂新聞,link,https://www.facebook.com/1021581417961885/posts/1138257859627573,2016-12-18 11:00:12,0,0,0,0,0,0,0,0,0
1021581417961885_1138565349596824,,卡提諾狂新聞,photo,https://www.facebook.com/1021581417961885/posts/1138565349596824,2016-12-18 10:56:02,26107,645,68,20302,58,155,3270,65,2257
1021581417961885_1137742379679121,抱歉忘記禮拜六了，我們明天見！,,status,https://www.facebook.com/1021581417961885/posts/1137742379679121,2016-12-17 13:10:36,18164,881,27,13965,35,147,1886,65,2066
1021581417961885_1135687219884637,"12/15 維基百科逛逛樂

逛維基百科逛到下班，沒意義的直播",12/15 維基百科,video,https://www.facebook.com/1021581417961885/posts/1135687219884637,2016-12-15 17:54:10,2459,568,12,1737,39,54,272,13,344
1021581417961885_1135648949888464,17:45 直播一起看維基百科看到下班。,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1135648949888464,2016-12-15 17:16:24,1618,62,1,1454,6,5,98,1,54
1021581417961885_1135583423228350,"狂抽猛送抽獎直播

公布得獎名單囉

【獎品： 電影票 共 40 名】
△電影包場觀影資訊
時間:12/18 13:30(排隊領票畫位)
地點:西門國賓影城
※中獎名單請在12/16中午12:00前私訊狂新聞粉絲團
告知小編你的FB暱稱、姓名、電話
如12/16中午12:00尚未回覆資訊者，將視為放棄並將觀影資格轉讓給備選名單
---
古馳
Joyce Liu
張哲倫
李雨浩
孫西
李美嫻
Hu Aj
陳彥名
Megan Chuang
張育祥
Jen Yung Yang
陳星翰
鄭宇廷
羅伊鞍
莊旺霖
夏維凱
陳豆豆
李俊彥
Jesse Lin Lin
陳柏愷
楊翔宇
鄭凱祐
吳宗隆
彭士昇
蔡東雄
Dexun Chen
Simon Chu
翁于婷
Norah Yeh
吳勇平
盧宗平
吳宇軒
吳友翔
Kurt Lin
孫翊翔
黃子維
詹竣超
Chris Liu
Liu Che Min
Chun YU LU
---------------------------

↓↓↓↓↓↓↓↓↓↓↓
以下得獎者請在12/19中午12:00前私訊狂新聞粉絲團
告知小編你的中獎寄送資訊>>姓名、電話、寄送地址
如12/19中午12:00未私訊小編者，將視同放棄並將贈獎轉讓給備選名單

【獎品： 第一軍團風暴兵 共 1 名】
黎凱蕧

【獎品： 法斯馬隊長 共 1 名 】 
陳鴻銘

【獎品： 俠盜一號角色合集 共 1 名】 
簡君麟

【獎品： 原力覺醒 角色合集 共 1 名】 
洪浚觀

【獎品： R2D2 聲光模型 共 1 名】
劉亮緯

【獎品： 千年鷹號藍芽喇叭 共 1 名】 
楊尉琦

【獎品： 星際大戰俠盜一號樂高 共 1 名】
陳鴻海",狂抽猛送抽獎直播,video,https://www.facebook.com/1021581417961885/posts/1135583423228350,2016-12-15 16:04:22,3486,4662,25,2078,323,85,118,57,825
1021581417961885_1135540679899291,師爺你給翻譯翻譯,Timeline Photos,photo,https://www.facebook.com/1021581417961885/posts/1135540679899291,2016-12-15 15:06:58,4099,182,3,3574,9,73,412,10,21
